step,action_pred,action_opt,reward,TP,FP,FN,TN
638,0,1,-0.9441855549812317,140,133,150,169
640,1,1,0.7021909356117249,141,133,150,169
641,1,0,-0.56267249584198,141,134,150,169
642,0,0,0.679401695728302,141,134,150,170
643,0,0,0.41816020011901855,141,134,150,171
644,0,1,-0.9448089599609375,141,134,151,171
645,1,0,-0.8297435641288757,141,135,151,171
646,0,0,0.43139171600341797,141,135,151,172
647,0,0,0.48927196860313416,141,135,151,173
648,0,0,0.5225520730018616,141,135,151,174
649,0,1,-0.9631503224372864,141,135,152,174
650,0,1,-0.9477781057357788,141,135,153,174
651,1,1,0.827967643737793,142,135,153,174
652,1,1,0.38740959763526917,143,135,153,174
654,1,1,0.7045899629592896,144,135,153,174
655,0,0,0.19927076995372772,144,135,153,175
656,0,1,-0.39046362042427063,144,135,154,175
657,0,1,-0.4246649742126465,144,135,155,175
658,0,0,0.5729411840438843,144,135,155,176
659,1,1,0.7189053893089294,145,135,155,176
660,0,1,-0.9760832786560059,145,135,156,176
661,1,0,-0.8351139426231384,145,136,156,176
662,0,1,-0.8817591071128845,145,136,157,176
663,1,0,-0.593326210975647,145,137,157,176
664,1,1,0.7468329071998596,146,137,157,176
666,0,0,0.45229899883270264,146,137,157,177
667,0,0,0.5240761041641235,146,137,157,178
668,1,1,0.29716628789901733,147,137,157,178
669,0,0,0.5264619588851929,147,137,157,179
670,0,0,0.44668829441070557,147,137,157,180
671,1,0,-0.5515137910842896,147,138,157,180
672,1,0,-0.8036544322967529,147,139,157,180
674,0,1,-0.39831653237342834,147,139,158,180
676,0,0,0.5545350909233093,147,139,158,181
677,1,0,-0.7353354096412659,147,140,158,181
678,0,0,0.19804565608501434,147,140,158,182
679,0,1,-0.9694501161575317,147,140,159,182
680,0,1,-0.41396987438201904,147,140,160,182
681,1,0,-0.7783069610595703,147,141,160,182
682,1,0,-0.5590381622314453,147,142,160,182
683,1,0,-0.551655113697052,147,143,160,182
684,0,1,-0.778579831123352,147,143,161,182
685,1,1,0.7308242321014404,148,143,161,182
686,1,1,0.7114845514297485,149,143,161,182
687,0,0,0.5063051581382751,149,143,161,183
688,1,1,0.7415744662284851,150,143,161,183
689,0,1,-0.7238341569900513,150,143,162,183
692,0,1,-0.9717601537704468,150,143,163,183
693,0,0,0.6042768359184265,150,143,163,184
694,0,0,0.462326318025589,150,143,163,185
695,0,0,0.46221280097961426,150,143,163,186
697,1,0,-0.6683592200279236,150,144,163,186
698,1,0,-0.6111574769020081,150,145,163,186
699,0,0,0.3967745006084442,150,145,163,187
701,0,0,0.4706481397151947,150,145,163,188
702,0,0,0.6654809713363647,150,145,163,189
703,1,0,-0.6386653780937195,150,146,163,189
704,0,1,-0.5654558539390564,150,146,164,189
705,0,0,0.6603861451148987,150,146,164,190
706,0,0,0.3990984559059143,150,146,164,191
707,1,0,-0.6256673336029053,150,147,164,191
708,0,0,0.5968179702758789,150,147,164,192
709,0,1,-1.000463604927063,150,147,165,192
710,1,1,0.24423529207706451,151,147,165,192
711,0,0,0.6072397232055664,151,147,165,193
712,1,0,-0.7106237411499023,151,148,165,193
713,0,0,0.3645177185535431,151,148,165,194
714,0,0,0.5329374670982361,151,148,165,195
715,0,0,0.19314627349376678,151,148,165,196
716,1,1,0.6470922231674194,152,148,165,196
717,1,1,0.8638912439346313,153,148,165,196
718,0,1,-0.9809648394584656,153,148,166,196
719,1,1,0.6798937320709229,154,148,166,196
720,1,0,-0.49688583612442017,154,149,166,196
721,0,1,-0.7987000942230225,154,149,167,196
723,1,0,-0.6798365116119385,154,150,167,196
724,1,0,-0.7957853078842163,154,151,167,196
725,1,0,-0.8196507096290588,154,152,167,196
726,1,0,-0.8408265113830566,154,153,167,196
727,1,0,-0.8238804340362549,154,154,167,196
728,1,0,-0.5876166224479675,154,155,167,196
729,1,0,-0.29793715476989746,154,156,167,196
730,1,0,-0.8202238082885742,154,157,167,196
731,0,1,-0.7760573029518127,154,157,168,196
732,1,0,-0.7168359756469727,154,158,168,196
734,1,1,0.7937815189361572,155,158,168,196
735,1,1,0.1223396584391594,156,158,168,196
737,0,1,-0.3969571590423584,156,158,169,196
738,1,0,-0.2761823832988739,156,159,169,196
739,0,0,0.32144197821617126,156,159,169,197
740,1,1,0.7638256549835205,157,159,169,197
742,0,0,0.5379035472869873,157,159,169,198
743,1,1,0.7703406810760498,158,159,169,198
744,0,1,-0.2553034722805023,158,159,170,198
745,1,1,0.7750991582870483,159,159,170,198
746,1,0,-0.7672755718231201,159,160,170,198
747,0,0,0.5532287359237671,159,160,170,199
748,0,0,0.5860543251037598,159,160,170,200
749,1,1,0.6433963775634766,160,160,170,200
750,1,1,0.26299169659614563,161,160,170,200
751,0,1,-0.4574289917945862,161,160,171,200
752,1,1,0.12577290832996368,162,160,171,200
753,1,1,0.3770126402378082,163,160,171,200
754,0,0,0.3585967719554901,163,160,171,201
755,0,0,0.4676729738712311,163,160,171,202
756,0,0,0.20428618788719177,163,160,171,203
757,1,0,-0.8200229406356812,163,161,171,203
758,1,0,-0.8192643523216248,163,162,171,203
759,0,0,0.43719208240509033,163,162,171,204
760,0,0,0.24690499901771545,163,162,171,205
761,1,0,-0.77504563331604,163,163,171,205
762,0,0,0.4002876877784729,163,163,171,206
763,0,0,0.42174872756004333,163,163,171,207
764,0,1,-0.9259046912193298,163,163,172,207
765,0,0,0.5310652852058411,163,163,172,208
766,0,0,0.4707135260105133,163,163,172,209
767,0,1,-0.9425415992736816,163,163,173,209
768,0,0,0.4496191740036011,163,163,173,210
769,1,0,-0.6022302508354187,163,164,173,210
770,1,0,-0.6550993919372559,163,165,173,210
771,1,0,-0.804229736328125,163,166,173,210
772,0,1,-0.6451634764671326,163,166,174,210
773,1,1,0.2637009918689728,164,166,174,210
775,0,0,0.41509681940078735,164,166,174,211
776,0,1,-0.17243830859661102,164,166,175,211
777,0,0,0.5071935653686523,164,166,175,212
778,0,0,0.47838854789733887,164,166,175,213
779,1,1,0.42997002601623535,165,166,175,213
780,1,0,-0.33839449286460876,165,167,175,213
781,0,0,0.476863831281662,165,167,175,214
782,1,1,0.2040158361196518,166,167,175,214
783,0,0,0.6590523719787598,166,167,175,215
784,1,0,-0.681647777557373,166,168,175,215
785,0,1,-0.5321155786514282,166,168,176,215
786,0,0,0.5501719117164612,166,168,176,216
787,0,0,0.5377836227416992,166,168,176,217
788,1,1,0.7719742059707642,167,168,176,217
790,1,0,-0.32049569487571716,167,169,176,217
791,1,0,-0.6045876741409302,167,170,176,217
792,1,0,-0.6898795962333679,167,171,176,217
793,0,0,0.6093164682388306,167,171,176,218
794,0,0,0.4221266508102417,167,171,176,219
795,0,1,-0.9601992964744568,167,171,177,219
797,0,1,-0.2693588435649872,167,171,178,219
798,0,1,-0.33641451597213745,167,171,179,219
800,0,0,0.9346831440925598,167,171,179,220
801,0,0,0.4034869372844696,167,171,179,221
802,1,0,-0.41922956705093384,167,172,179,221
803,0,0,0.41536054015159607,167,172,179,222
804,0,0,0.5846743583679199,167,172,179,223
805,0,0,0.2079370617866516,167,172,179,224
806,0,0,0.38068103790283203,167,172,179,225
807,0,0,0.9315924048423767,167,172,179,226
808,1,0,-0.30348265171051025,167,173,179,226
809,0,0,0.37439462542533875,167,173,179,227
810,1,0,-0.8704537749290466,167,174,179,227
811,0,0,0.5475727319717407,167,174,179,228
812,1,1,0.4468977153301239,168,174,179,228
813,0,1,-0.5533530116081238,168,174,180,228
814,1,0,-0.6355034112930298,168,175,180,228
815,1,0,-0.6310441493988037,168,176,180,228
816,1,0,-0.3575471043586731,168,177,180,228
817,1,0,-0.29458552598953247,168,178,180,228
818,0,0,0.18591448664665222,168,178,180,229
819,0,0,0.5315088033676147,168,178,180,230
820,0,0,0.48555201292037964,168,178,180,231
822,0,0,0.43044978380203247,168,178,180,232
823,0,0,0.3805166780948639,168,178,180,233
824,0,0,0.5388683676719666,168,178,180,234
825,0,0,0.38841429352760315,168,178,180,235
826,0,1,-0.6053290963172913,168,178,181,235
827,0,0,0.42392197251319885,168,178,181,236
828,1,0,-0.5208156704902649,168,179,181,236
829,0,0,0.5974889993667603,168,179,181,237
830,0,0,0.40807777643203735,168,179,181,238
831,0,0,0.4850922226905823,168,179,181,239
832,0,1,-0.5344767570495605,168,179,182,239
833,0,0,0.5920405387878418,168,179,182,240
834,0,1,-0.5726078748703003,168,179,183,240
835,1,0,-0.6231772303581238,168,180,183,240
836,0,1,-0.3837558627128601,168,180,184,240
837,0,0,0.5797087550163269,168,180,184,241
838,0,1,-0.47949516773223877,168,180,185,241
839,0,0,0.1841038018465042,168,180,185,242
840,1,0,-0.6739829778671265,168,181,185,242
841,0,0,0.23186028003692627,168,181,185,243
842,1,0,-0.7754074335098267,168,182,185,243
843,0,0,0.6057354211807251,168,182,185,244
844,1,0,-0.8198789358139038,168,183,185,244
846,1,0,-0.5889079570770264,168,184,185,244
847,1,0,-0.6368421316146851,168,185,185,244
848,0,0,0.22511713206768036,168,185,185,245
849,1,0,-0.7865803837776184,168,186,185,245
850,1,0,-0.31276261806488037,168,187,185,245
851,0,0,0.6528496146202087,168,187,185,246
852,0,0,0.4437345862388611,168,187,185,247
853,1,0,-0.5336650013923645,168,188,185,247
854,0,0,0.4754239022731781,168,188,185,248
855,0,0,0.4599989354610443,168,188,185,249
856,0,0,0.5925626754760742,168,188,185,250
858,0,0,0.42439770698547363,168,188,185,251
859,0,0,0.4358503818511963,168,188,185,252
860,1,0,-1.0048949718475342,168,189,185,252
861,1,1,0.1986941546201706,169,189,185,252
862,0,0,0.21450811624526978,169,189,185,253
863,0,0,0.9249283075332642,169,189,185,254
864,1,0,-0.6037327647209167,169,190,185,254
865,1,1,0.42514070868492126,170,190,185,254
866,0,0,0.42225155234336853,170,190,185,255
867,1,1,0.8310245871543884,171,190,185,255
868,0,1,-0.4590214788913727,171,190,186,255
869,1,1,0.46091020107269287,172,190,186,255
871,0,0,0.5679084658622742,172,190,186,256
872,0,0,0.5702446699142456,172,190,186,257
873,0,0,0.19506098330020905,172,190,186,258
874,0,1,-0.9894459247589111,172,190,187,258
876,1,0,-0.7763277888298035,172,191,187,258
877,0,1,-0.9814659953117371,172,191,188,258
878,0,0,0.44115230441093445,172,191,188,259
879,1,1,0.4246785044670105,173,191,188,259
880,0,0,0.43530893325805664,173,191,188,260
881,1,1,0.4980867803096771,174,191,188,260
882,0,0,0.1935654878616333,174,191,188,261
883,0,1,-0.9962729811668396,174,191,189,261
884,0,0,0.49321407079696655,174,191,189,262
885,1,0,-0.787869393825531,174,192,189,262
886,0,0,0.32215920090675354,174,192,189,263
887,1,1,0.44191113114356995,175,192,189,263
888,0,1,-0.5297703742980957,175,192,190,263
889,1,1,0.8362988233566284,176,192,190,263
890,0,0,0.5263329148292542,176,192,190,264
891,1,0,-0.1711500883102417,176,193,190,264
892,1,1,0.8445816040039062,177,193,190,264
893,0,0,0.23367173969745636,177,193,190,265
894,1,0,-0.7916848063468933,177,194,190,265
895,0,1,-0.606052041053772,177,194,191,265
896,0,0,0.2220417559146881,177,194,191,266
897,0,1,-1.0065487623214722,177,194,192,266
898,1,0,-0.5549074411392212,177,195,192,266
899,0,0,0.5380207896232605,177,195,192,267
900,1,0,-0.7709129452705383,177,196,192,267
901,1,0,-0.8400737643241882,177,197,192,267
902,0,0,0.45629966259002686,177,197,192,268
903,0,0,0.8658702373504639,177,197,192,269
904,0,0,0.5228176712989807,177,197,192,270
905,1,1,0.3764399588108063,178,197,192,270
906,1,0,-0.6851152777671814,178,198,192,270
907,0,0,0.594308078289032,178,198,192,271
908,0,0,0.5061076879501343,178,198,192,272
909,0,1,-0.9976801872253418,178,198,193,272
910,1,0,-0.7273104786872864,178,199,193,272
911,1,1,0.4568847417831421,179,199,193,272
912,0,0,0.5732460618019104,179,199,193,273
913,1,0,-0.5249167084693909,179,200,193,273
914,1,0,-0.5827224850654602,179,201,193,273
915,1,0,-0.7246608734130859,179,202,193,273
916,1,1,0.39969271421432495,180,202,193,273
917,1,0,-0.5800554156303406,180,203,193,273
918,0,0,0.6015699505805969,180,203,193,274
919,0,0,0.5450777411460876,180,203,193,275
920,1,1,0.07644383609294891,181,203,193,275
922,1,1,0.1460580825805664,182,203,193,275
923,0,0,0.5998252630233765,182,203,193,276
924,0,0,0.5193363428115845,182,203,193,277
925,0,0,0.5147092342376709,182,203,193,278
926,1,1,0.5173124670982361,183,203,193,278
927,1,1,0.8615744113922119,184,203,193,278
929,0,0,0.45044684410095215,184,203,193,279
930,0,0,0.4190065562725067,184,203,193,280
931,1,1,0.8472847938537598,185,203,193,280
932,1,0,-0.7442837953567505,185,204,193,280
933,1,0,-0.2947562038898468,185,205,193,280
934,0,1,-1.0102204084396362,185,205,194,280
935,0,0,0.5276127457618713,185,205,194,281
937,1,0,-0.6211832165718079,185,206,194,281
940,1,1,0.8644729852676392,186,206,194,281
941,1,0,-0.15256382524967194,186,207,194,281
942,1,1,0.26732587814331055,187,207,194,281
943,1,0,-0.627801775932312,187,208,194,281
944,0,0,0.6493511199951172,187,208,194,282
945,1,0,-0.28119829297065735,187,209,194,282
946,0,1,-0.567654013633728,187,209,195,282
947,1,0,-0.6352332234382629,187,210,195,282
948,1,1,0.40688660740852356,188,210,195,282
949,0,0,0.4183256924152374,188,210,195,283
950,0,0,0.33080050349235535,188,210,195,284
951,1,0,-1.0367965698242188,188,211,195,284
952,0,0,0.43530991673469543,188,211,195,285
953,0,0,0.5278846621513367,188,211,195,286
954,1,0,-0.773807942867279,188,212,195,286
955,0,1,-0.529798686504364,188,212,196,286
957,1,1,0.4326649606227875,189,212,196,286
958,1,0,-0.8032925724983215,189,213,196,286
959,0,1,-0.6840132474899292,189,213,197,286
961,0,0,0.5620095729827881,189,213,197,287
962,0,0,0.531396746635437,189,213,197,288
963,1,0,-0.7391698956489563,189,214,197,288
964,0,0,0.5133206248283386,189,214,197,289
965,0,1,-0.3330605626106262,189,214,198,289
966,0,0,0.1895110309123993,189,214,198,290
967,0,0,0.23477408289909363,189,214,198,291
968,1,0,-0.5873497724533081,189,215,198,291
969,0,0,0.8672756552696228,189,215,198,292
971,1,0,-0.6379021406173706,189,216,198,292
972,1,1,0.8571617603302002,190,216,198,292
973,0,0,0.6097342371940613,190,216,198,293
974,1,0,-0.519377589225769,190,217,198,293
975,0,0,0.199768528342247,190,217,198,294
976,1,1,0.3207509517669678,191,217,198,294
977,0,0,0.5170180201530457,191,217,198,295
978,0,0,0.6530948281288147,191,217,198,296
979,1,0,-0.5033167004585266,191,218,198,296
980,1,0,-0.49367809295654297,191,219,198,296
981,0,0,0.4081200063228607,191,219,198,297
982,1,0,-0.6545470952987671,191,220,198,297
983,0,0,0.1808512806892395,191,220,198,298
984,1,1,0.8573803901672363,192,220,198,298
985,0,0,0.5707582235336304,192,220,198,299
986,1,0,-0.5256398916244507,192,221,198,299
988,1,0,-0.20798078179359436,192,222,198,299
989,1,0,-0.604358434677124,192,223,198,299
990,0,0,0.3861694633960724,192,223,198,300
991,0,0,0.13734561204910278,192,223,198,301
992,0,1,-0.7813408970832825,192,223,199,301
993,1,1,0.47322311997413635,193,223,199,301
994,0,0,0.3783652186393738,193,223,199,302
995,0,0,0.5176827907562256,193,223,199,303
996,0,0,0.1784902662038803,193,223,199,304
997,1,1,0.5969958901405334,194,223,199,304
998,0,1,-0.5612744688987732,194,223,200,304
999,1,0,-0.5483294725418091,194,224,200,304
1000,0,0,0.5693395733833313,194,224,200,305
1001,1,1,0.8527520298957825,195,224,200,305
1002,1,0,-1.036194086074829,195,225,200,305
1004,1,0,-0.7795217037200928,195,226,200,305
1005,1,1,0.598191499710083,196,226,200,305
1006,1,0,-0.7897630929946899,196,227,200,305
1007,0,0,0.24154385924339294,196,227,200,306
1008,0,1,-0.6945163607597351,196,227,201,306
1009,0,0,0.8608677387237549,196,227,201,307
1010,0,1,-0.8034945130348206,196,227,202,307
1011,1,0,-0.8102887868881226,196,228,202,307
1012,1,0,-0.5892738699913025,196,229,202,307
1013,1,0,-0.7144749164581299,196,230,202,307
1014,1,1,0.5689967274665833,197,230,202,307
1016,0,1,-0.2595149874687195,197,230,203,307
1017,1,1,0.5518065690994263,198,230,203,307
1018,1,0,-1.0388261079788208,198,231,203,307
1019,0,0,0.4047285318374634,198,231,203,308
1020,1,0,-0.6181653141975403,198,232,203,308
1021,0,0,0.32665950059890747,198,232,203,309
1022,0,0,0.3578445315361023,198,232,203,310
1023,1,0,-0.7235467433929443,198,233,203,310
1024,0,1,-0.5662714242935181,198,233,204,310
1025,0,1,-0.3505570888519287,198,233,205,310
1026,1,0,-0.5530255436897278,198,234,205,310
1027,0,0,0.385490745306015,198,234,205,311
1028,0,0,0.9146779179573059,198,234,205,312
1029,0,1,-0.41596925258636475,198,234,206,312
1030,1,1,0.45450761914253235,199,234,206,312
1031,0,1,-0.7691853642463684,199,234,207,312
1032,0,1,-0.767581582069397,199,234,208,312
1033,1,0,-0.3985910713672638,199,235,208,312
1034,1,0,-0.5841822028160095,199,236,208,312
1035,0,1,-0.6479619741439819,199,236,209,312
1036,0,0,0.5596498847007751,199,236,209,313
1037,0,1,-0.5414173007011414,199,236,210,313
1038,0,1,-0.5337322354316711,199,236,211,313
1039,0,1,-0.6717537045478821,199,236,212,313
1040,0,0,0.1769782453775406,199,236,212,314
1041,0,0,0.4872475564479828,199,236,212,315
1042,1,0,-0.8677208423614502,199,237,212,315
1044,0,0,0.42085427045822144,199,237,212,316
1045,1,0,-0.7368952035903931,199,238,212,316
1046,1,0,-0.6360165476799011,199,239,212,316
1047,1,1,0.13265277445316315,200,239,212,316
1048,0,0,0.6114259958267212,200,239,212,317
1049,0,0,0.3917351961135864,200,239,212,318
1050,0,0,0.3959611654281616,200,239,212,319
1051,1,0,-0.5325172543525696,200,240,212,319
1053,1,0,-0.6671998500823975,200,241,212,319
1054,1,0,-0.3952679932117462,200,242,212,319
1055,1,0,-0.7887505292892456,200,243,212,319
1056,0,0,0.37426528334617615,200,243,212,320
1057,1,1,0.10607797652482986,201,243,212,320
1058,1,0,-0.5345624685287476,201,244,212,320
1060,1,0,-0.29812121391296387,201,245,212,320
1062,0,0,0.08988112211227417,201,245,212,321
1063,0,1,-0.6820716261863708,201,245,213,321
1064,0,0,0.6320207715034485,201,245,213,322
1065,1,1,0.6301085948944092,202,245,213,322
1066,1,1,0.49288228154182434,203,245,213,322
1067,0,0,0.6443119049072266,203,245,213,323
1068,0,0,0.329191118478775,203,245,213,324
1069,1,0,-0.512252926826477,203,246,213,324
1070,1,0,-0.6896357536315918,203,247,213,324
1071,0,0,0.4130200147628784,203,247,213,325
1072,0,0,0.4020494520664215,203,247,213,326
1073,1,0,-0.7656285762786865,203,248,213,326
1075,1,0,-0.6699660420417786,203,249,213,326
1076,0,0,0.4953918159008026,203,249,213,327
1077,0,0,0.5784448981285095,203,249,213,328
1079,0,0,0.5184192657470703,203,249,213,329
1080,0,0,0.1826300323009491,203,249,213,330
1081,0,1,-0.7895557284355164,203,249,214,330
1082,1,1,0.3100471496582031,204,249,214,330
1083,1,1,0.520176351070404,205,249,214,330
1084,0,1,-0.6186495423316956,205,249,215,330
1085,0,1,-0.47063395380973816,205,249,216,330
1086,1,0,-0.2656168043613434,205,250,216,330
1087,0,0,0.16193588078022003,205,250,216,331
1088,0,0,0.9307061433792114,205,250,216,332
1089,0,1,-0.633698582649231,205,250,217,332
1090,0,0,0.34004420042037964,205,250,217,333
1091,0,0,0.4147738516330719,205,250,217,334
1092,1,0,-0.5953775644302368,205,251,217,334
1093,1,0,-0.6790423393249512,205,252,217,334
1094,0,0,0.3943483233451843,205,252,217,335
1095,1,1,0.35482868552207947,206,252,217,335
1097,0,0,0.5440318584442139,206,252,217,336
1098,1,0,-0.6295670866966248,206,253,217,336
1100,1,0,-0.6221791505813599,206,254,217,336
1101,0,0,0.15962253510951996,206,254,217,337
1102,1,1,0.5828081369400024,207,254,217,337
1103,0,0,0.40037164092063904,207,254,217,338
1104,1,0,-0.5805820226669312,207,255,217,338
1105,1,0,-0.5063353776931763,207,256,217,338
1106,0,0,0.6247192025184631,207,256,217,339
1107,1,0,-0.7349307537078857,207,257,217,339
1108,1,0,-1.0402878522872925,207,258,217,339
1109,0,0,0.5862497091293335,207,258,217,340
1110,1,1,0.30518975853919983,208,258,217,340
1111,0,0,0.3514474928379059,208,258,217,341
1112,1,0,-0.7233293652534485,208,259,217,341
1113,1,0,-0.5991936326026917,208,260,217,341
1114,1,0,-0.5302561521530151,208,261,217,341
1115,1,0,-0.5181708335876465,208,262,217,341
1116,0,0,0.36391061544418335,208,262,217,342
1117,0,1,-0.4248569905757904,208,262,218,342
1118,1,0,-0.817288875579834,208,263,218,342
1119,0,0,0.41231241822242737,208,263,218,343
1120,1,0,-0.616392970085144,208,264,218,343
1122,1,0,-0.5538320541381836,208,265,218,343
1124,1,0,-0.7355153560638428,208,266,218,343
1125,0,0,0.5484274625778198,208,266,218,344
1126,1,1,0.13244947791099548,209,266,218,344
1127,0,0,0.5630712509155273,209,266,218,345
1128,0,0,0.5116052031517029,209,266,218,346
1129,0,0,0.3813294768333435,209,266,218,347
1130,1,1,0.3271561861038208,210,266,218,347
1131,0,0,0.36083003878593445,210,266,218,348
1132,1,0,-0.5274643301963806,210,267,218,348
1133,0,0,0.3318783640861511,210,267,218,349
1134,1,0,-0.5095081925392151,210,268,218,349
