trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1943:20260515,19:27:00,19:28:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1943:20260515,19:31:00,19:32:00,StopPoint:OCETrain TER-87584722,3,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1943:20260515,19:43:00,19:43:00,StopPoint:OCETrain TER-87584052,4,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,18:31:00,18:32:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,19:21:00,19:22:00,StopPoint:OCETrain TER-87584730,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,19:25:00,19:26:00,StopPoint:OCETrain TER-87584722,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:16:1939:20260514,19:39:00,19:39:00,StopPoint:OCETrain TER-87584052,15,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,18:32:00,18:33:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,18:43:00,18:44:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,18:47:00,18:48:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,18:50:00,18:51:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,18:53:00,18:54:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,18:59:00,19:03:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,19:06:00,19:07:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,19:14:00,19:15:00,StopPoint:OCETrain TER-87581850,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,19:18:00,19:18:00,StopPoint:OCETrain TER-87584755,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,19:22:00,19:23:00,StopPoint:OCETrain TER-87584730,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,19:26:00,19:27:00,StopPoint:OCETrain TER-87584722,16,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1939:20260426,19:39:00,19:39:00,StopPoint:OCETrain TER-87584052,17,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87581009:12:1858:20260531,18:33:00,18:34:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87581009:12:1858:20260531,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87581009:12:1858:20260531,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87581009:12:1858:20260531,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87581009:12:1858:20260531,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87581009:12:1858:20260531,18:58:00,18:58:00,StopPoint:OCETrain TER-87581009,11,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1939:20260516,19:02:00,19:02:00,StopPoint:OCETrain TER-87581009,0,,0,1,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1939:20260516,19:06:00,19:07:00,StopPoint:OCETrain TER-87581595,1,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1939:20260516,19:21:00,19:22:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1939:20260516,19:25:00,19:26:00,StopPoint:OCETrain TER-87584722,3,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:5:1939:20260516,19:39:00,19:39:00,StopPoint:OCETrain TER-87584052,4,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,18:31:00,18:32:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,19:17:00,19:17:00,StopPoint:OCETrain TER-87584755,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,19:21:00,19:22:00,StopPoint:OCETrain TER-87584730,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,19:25:00,19:26:00,StopPoint:OCETrain TER-87584722,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1939:20260517,19:39:00,19:39:00,StopPoint:OCETrain TER-87584052,16,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,18:31:00,18:32:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,19:14:00,19:14:00,StopPoint:OCETrain TER-87584755,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,19:18:00,19:19:00,StopPoint:OCETrain TER-87584730,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,19:22:00,19:23:00,StopPoint:OCETrain TER-87584722,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260522,19:34:00,19:34:00,StopPoint:OCETrain TER-87584052,16,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:6:1934:20260524,19:02:00,19:02:00,StopPoint:OCETrain TER-87581009,0,,0,1,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:6:1934:20260524,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,1,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:6:1934:20260524,19:14:00,19:14:00,StopPoint:OCETrain TER-87584755,2,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:6:1934:20260524,19:18:00,19:19:00,StopPoint:OCETrain TER-87584730,3,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:6:1934:20260524,19:22:00,19:23:00,StopPoint:OCETrain TER-87584722,4,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87584052:6:1934:20260524,19:34:00,19:34:00,StopPoint:OCETrain TER-87584052,5,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,18:31:00,18:32:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,19:10:00,19:11:00,StopPoint:OCETrain TER-87581850,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,19:14:00,19:14:00,StopPoint:OCETrain TER-87584755,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,19:18:00,19:19:00,StopPoint:OCETrain TER-87584730,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,19:22:00,19:23:00,StopPoint:OCETrain TER-87584722,16,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1936:20260419,19:36:00,19:36:00,StopPoint:OCETrain TER-87584052,17,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,18:33:00,18:34:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,19:14:00,19:14:00,StopPoint:OCETrain TER-87584755,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,19:18:00,19:19:00,StopPoint:OCETrain TER-87584730,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,19:22:00,19:23:00,StopPoint:OCETrain TER-87584722,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,19:27:00,19:28:00,StopPoint:OCETrain TER-87584714,16,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:18:1934:20260828,19:34:00,19:34:00,StopPoint:OCETrain TER-87584052,17,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,18:33:00,18:34:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,19:14:00,19:14:00,StopPoint:OCETrain TER-87584755,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,19:18:00,19:19:00,StopPoint:OCETrain TER-87584730,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,19:22:00,19:23:00,StopPoint:OCETrain TER-87584722,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:17:1934:20260619,19:34:00,19:34:00,StopPoint:OCETrain TER-87584052,16,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,18:28:00,18:29:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,18:40:00,18:40:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,18:43:00,18:44:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,18:46:00,18:47:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,19:10:00,19:11:00,StopPoint:OCETrain TER-87581850,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,19:14:00,19:14:00,StopPoint:OCETrain TER-87584755,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,19:18:00,19:19:00,StopPoint:OCETrain TER-87584730,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,19:22:00,19:23:00,StopPoint:OCETrain TER-87584722,16,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,19:27:00,19:28:00,StopPoint:OCETrain TER-87584714,17,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1936:20260329,19:36:00,19:36:00,StopPoint:OCETrain TER-87584052,18,,1,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,18:33:00,18:34:00,StopPoint:OCETrain TER-87582445,6,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,18:42:00,18:43:00,StopPoint:OCETrain TER-87582403,7,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,18:46:00,18:47:00,StopPoint:OCETrain TER-87581793,8,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,18:49:00,18:50:00,StopPoint:OCETrain TER-87581751,9,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,18:52:00,18:53:00,StopPoint:OCETrain TER-87748350,10,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,18:58:00,19:02:00,StopPoint:OCETrain TER-87581009,11,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,19:05:00,19:06:00,StopPoint:OCETrain TER-87581595,12,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,19:10:00,19:11:00,StopPoint:OCETrain TER-87581850,13,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,19:14:00,19:14:00,StopPoint:OCETrain TER-87584755,14,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,19:18:00,19:19:00,StopPoint:OCETrain TER-87584730,15,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,19:22:00,19:23:00,StopPoint:OCETrain TER-87584722,16,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,19:27:00,19:28:00,StopPoint:OCETrain TER-87584714,17,,0,0,
OCESN866252F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87582668:87584052:19:1934:20260831,19:34:00,19:34:00,StopPoint:OCETrain TER-87584052,18,,1,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1858:20260524,18:24:00,18:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1858:20260524,18:34:00,18:35:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1858:20260524,18:38:00,18:39:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1858:20260524,18:43:00,18:44:00,StopPoint:OCETrain TER-87584755,3,,0,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1858:20260524,18:52:00,18:53:00,StopPoint:OCETrain TER-87581595,4,,0,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:6:1858:20260524,18:58:00,18:58:00,StopPoint:OCETrain TER-87581009,5,,1,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1857:20260516,18:24:00,18:24:00,StopPoint:OCETrain TER-87584052,0,,0,1,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1857:20260516,18:36:00,18:36:00,StopPoint:OCETrain TER-87584722,1,,0,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1857:20260516,18:39:00,18:39:00,StopPoint:OCETrain TER-87584730,2,,0,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1857:20260516,18:51:00,18:52:00,StopPoint:OCETrain TER-87581595,3,,0,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87584052:87581009:5:1857:20260516,18:57:00,18:57:00,StopPoint:OCETrain TER-87581009,4,,1,0,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1955:20260531,19:03:00,19:03:00,StopPoint:OCETrain TER-87581009,0,,0,1,
OCESN866253F1187_F:TER:FR:Line::6831fb72-94d3-417c-915f-b9656db78b1a::87581009:87582668:12:1955:20260531,19:06:00,19:07:00,StopPoint:OCETrain TER-87748350,1,,0,0,
